CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,TPMS,ActiveSafetySysNote,DynamicBrakeSupport,PedestrianAutomaticEmergencyBrak,AutoReverseSystem,AutomaticPedestrianAlertingSound,CAN_AACN,EDR,KeylessIgnition,DaytimeRunningLight,LowerBeamHeadlampLightSource,SemiautomaticHeadlampBeamSwitchi,AdaptiveDrivingBeam,SAEAutomationLevel,SAEAutomationLevel_to,RearCrossTrafficAlert,GrossCombinationWeightRating,GrossCombinationWeightRatingUpTo,NCSANote,NCSAMappingException,NCSAMapExcApprovedOn,NCSAMapExcApprovedBy,GrossVehicleWeightRatingUpTo,ErrorText,BatteryInfo,DestinationMarket,DisplacementCI,DisplacementL,EntertainmentSystem,SteeringLocation,Windows,BrakeSystemDesc,BatteryA,BatteryV,BatteryKWh,EVDriveUnit,Note,WheelSizeFront,WheelSizeRear,OtherRestraintSystemInfo,OtherEngineInfo,BatteryA_to,BatteryV_to,BatteryKWh_to,BasePrice,TopSpeedMPH,SuggestedVIN,PossibleValues,BusLength,OtherBusInfo,OtherMotorcycleInfo,OtherTrailerInfo,AdditionalErrorText_,VehicleDescriptor,CASEWGT,PSUSTRAT,VERSION
9547,33,21,1-33-2018-021-04,4,2,SHHFK7H51HU4,SHH,"HONDA OF THE U.K. MFG., LTD.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,EX,,,,Hatchback/Liftback/Notchback,5,L15BA,1500.0,Continuously Variable Transmission (CVT),SWINDON,WILTSHIRE,UNITED KINGDOM (UK),,,,,,,,,,,,,26MAY2020:13:31:58.953,991,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Honda,4,4,Water,Gasoline,,Stoichiometric gasoline direct injection (SGDI),In-Line,129.75,174.00,,Dual Overhead Cam (DOHC),,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,91.53561614209,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,SHHFK7H5*HU******,196.210968064613,12,3
10133,27,26,1-27-2018-026-10,10,1,SHSRD778X5U3,SHS,"HONDA OF THE U.K. MFG., LTD.",Honda,"HONDA MOTOR CO., LTD",HONDA,CR-V,2005,MULTIPURPOSE PASSENGER VEHICLE (MPV),EX,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,K24A1,2359.737216,Manual/Standard,SWINDON,WILTSHIRE,UNITED KINGDOM (UK),,,,,,,,,,,,,26MAY2020:13:32:00.563,991,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,4,,Gasoline,,,In-Line,119.31,160.00,,Dual Overhead Cam (DOHC),,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,144,2.359737216,,,,,,,,,,,,,,,,,,,,,,,,,,SHSRD778*5U******,578.56766750786,3,3
9366,30,11,1-30-2018-011-06,6,2,SJKCH5CP8HA0,SJK,NISSAN MOTOR MANUFACTURING (UK) LTD,Nissan UK,,INFINITI,QX30,2017,PASSENGER CAR,,,,,Hatchback/Liftback/Notchback,4,M27020,2000.0,,SUNDERLAND,,UNITED KINGDOM (UK),,,,,,,,,,,,,26MAY2020:13:32:01.283,15795,NMUK Plant,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,122.04748818946,2.0,,,,,,,,,,,,2nd row outboard and center 3-point manual belts,,,,,,,,,,,,,,SJKCH5CP*HA******,1156.68515954863,10,3
9148,26,2,1-26-2018-002-03,3,2,VNKKTUD31FA0,VNK,"TOYOTA MOTOR MANUFACTURING, FRANCE, S.A.S.",Toyota,,TOYOTA,Yaris,2015,PASSENGER CAR,NCP131L,,,,Hatchback/Liftback/Notchback,5,1NZ-FE,1500.0,,,,FRANCE,,,,,,,,,,,,,26MAY2020:13:32:01.703,1155,"Toyota Motor Manufacturing, France, S.A.S",,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,,,,,,,,,,4,,Gasoline,,,In-Line,79.04,106.00,,,,,Manual,,1st Row (Driver & Passenger),Driver Seat Only,1st Row (Driver & Passenger),All Rows,1st Row (Driver & Passenger),,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,91.53561614209,1.5,,,,,,,,,,,,Seat Belt:All Seats,PORT,,,,,,,,,,,,,VNKKTUD3*FA******,126.794856045418,10,3
9313,21,10,1-21-2018-010-05,5,2,WA1CFAFP3DA0,WA1,AUDI,Audi,VOLKSWAGEN AG,AUDI,Q5,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),2.0T Premium,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,Flexible Fuel - E85,1984,,INGOLSTADT,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:02.830,1149,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Audi,,4,,Gasoline,Ethanol (E85),,,157.34,211.00,,,,,,,,,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,121.071108283,1.984000,,,,,,,,,,,,,50-St/Can. BIN 5 / ULEV II emission std. Emissions Certification Test Group: DADXT02.04UB/DADXJ02.0FUB E85,,,,,,,,,,,,,WA1CFAFP*DA******,20.2911269431486,11,3
9180,15,5,1-15-2018-005-04,4,1,WA1ECCFS9HR0,WA1,AUDI,Audi,VOLKSWAGEN AG,AUDI,Q3,2017,MULTIPURPOSE PASSENGER VEHICLE (MPV),,quattro Premium,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,2000,Automatic,MARTORELL,,SPAIN,,Standard,,,Standard,,,,Standard,,,,26MAY2020:13:32:03.423,1149,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,102.50,,4,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,,2,,,,,,,,,Audi,,4,,Gasoline,,,,149.14,200.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,Standard,0,Not Applicable,,Not Applicable,Not Applicable,Indirect,,Standard,,Standard,,,,,Standard,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,122.0474881894,2,,Left Hand Drive (LHD),,,,,,,,18,18,Advanced Front Airbags.,Gasoline(50-st)  Emissions Certification Test Group: HVGAV02.0AUA  Federal/California Emission Standard:Int T3 Bin 125/ULEV II,,,,33900.00,130,,,,,,,,WA1ECCFS*HR******,835.081478814171,1,3
10023,27,23,1-27-2018-023-04,4,1,WA1LFAFP2FA0,WA1,AUDI,Audi,VOLKSWAGEN AG,AUDI,Q5,2015,MULTIPURPOSE PASSENGER VEHICLE (MPV),2.0T Premium Plus,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,Flex fuel capable engine,1984,,INGOLSTADT,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:03.987,1149,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Audi,,4,,Gasoline,Ethanol (E85),,,164.05,220.00,,,,,,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,121.071108283,1.984000,,,,,,,,,,,,Restraint System: Side AirBags - Front,Fuel: Gas / E85 (50-St); Federal / California Emission Standard: BIN 5 / ULEV II; Emissions Certification Test Group: FVGAJ02.0AUF,,,,,,,,,,,,,WA1LFAFP*FA******,221.178610720271,3,3
9956,32,50,1-32-2018-050-06,6,2,WA1LKAFP5AA0,WA1,AUDI,Audi,VOLKSWAGEN AG,AUDI,Q5,2010,MULTIPURPOSE PASSENGER VEHICLE (MPV),Premium Plus,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,3197,,INGOLSTADT,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:04.597,1149,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Audi,,6,,Gasoline,,,,201.34,270.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,195.092909870,3.197000,,,,,,,,,,,,"Active Seat Belt, Advanced Front AirBag",50-St/Can. BIN 5 / LEV II emission std. Emissions Certification Test Group: AADXJ03.23UC.,,,,,,,,,,,,,WA1LKAFP*AA******,1639.07015446945,7,3
9904,27,19,1-27-2018-019-01,1,2,WA1M2AFP4HA0,WA1,AUDI,Audi,VOLKSWAGEN AG,AUDI,Q5,2017,MULTIPURPOSE PASSENGER VEHICLE (MPV),,2.0T quattro Premium Plus w/ Season of Audi pkg.,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,2000,Automatic,INGOLSTADT,,GERMANY,,Standard,,,Standard,,,,Standard,,,,26MAY2020:13:32:04.910,1149,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,110.50,,4,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,,2,,,,,,,,,Audi,,4,,Gasoline,,,,164.05,220.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,Standard,0,Not Applicable,,Not Applicable,Not Applicable,Indirect,,Standard,,Standard,,,,Standard,Standard,,Standard,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,122.0474881894,2,,Left Hand Drive (LHD),,,,,,,,,,Advanced Front Airbags.,Gasoline(50-st)  Emissions Certification Test Group: HVGAJ02.0AUF  Federal/California Emission Standard:Int T3 Bin 125/ULEV II,,,,43150.00,130,,,,,,,,WA1M2AFP*HA******,53.0506986294226,3,3
9443,30,14,1-30-2018-014-04,4,2,WAUACGFF6F10,WAU,AUDI,Audi,VOLKSWAGEN AG,AUDI,A3,2015,PASSENGER CAR,,Premium,,,Sedan/Saloon,4,,1798,Automatic,GYOR,,HUNGARY,,,,,,,,,,,,,26MAY2020:13:32:06.190,1149,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Audi,,4,,Gasoline,,,,126.77,170.00,,,,,Manual,,1st Row (Driver & Passenger),Driver Seat Only,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,109.720691882,1.798000,,,,,,,,,,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 2 / PZEV; Emissions Certification Test Group: FVGAV02.0APA,,,,,,,,,,,,,WAUACGFF*F1******,1235.12578361889,10,3
9545,18,13,1-18-2018-013-01,1,1,WAULC68E72A1,WAU,AUDI,Audi,VOLKSWAGEN AG,AUDI,A4,2002,PASSENGER CAR,quattro,,,,Sedan/Saloon,4,,1781,,INGOLSTADT,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:15.753,1149,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Audi,,4,,Gasoline,,,,126.77,170.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,108.683288232,1.781000,,,,,,,,,,,,Active Seat Belt.,50-St/Can. ULEV emission std.  Emissions Certification Test Group: 2ADXV01.8342.,,,,,,,,,,,,,WAULC68E*2A******,80.1280895353133,6,3
10001,26,41,1-26-2018-041-03,3,2,WAUW2AFC6HN1,WAU,AUDI,Audi,VOLKSWAGEN AG,AUDI,A7,2017,PASSENGER CAR,quattro Premium plus,,,,Sedan/Saloon,4,,3000,Automatic,NECKARSULM,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:17.253,1149,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Audi,,6,,Gasoline,,,,248.32,333.00,,,,,Manual,,1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,183.0712322841,3,,,,,,,,,,,,Advanced Front Airbags,Fuel: Gas (50-St); Emissions Certification Test Group: HVGAV03.0AUE; Federal/California Emission Standard: Int T3 Bin 125 /ULEV II,,,,,,,,,,,,,WAUW2AFC*HN******,313.295206258193,10,3
9247,15,7,1-15-2018-007-02,2,1,WBA5A7C5XFD6,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,528i,2015,PASSENGER CAR,5-Series,xDrive Sedan,,,,,,1995.9443952,,DINGOLFING,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:22.313,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,4,,,Gasoline,,,,179.71,241.00,,,,,Manual,Yes,1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,121.8,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,WBA5A7C5*FD******,21.5150146222128,1,3
9989,33,43,1-33-2018-043-06,6,2,WBADN63492GN,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,540i,2002,PASSENGER CAR,5,,,,Sedan/Saloon,4,,4398.2879776,,DINGOLFING,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:25.440,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BMW-AG,,8,,Gasoline,,,,216.25,290.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,268.4,4.4,,,,,,,,,,,,Driver and Passenger Dual-stage Advanced Supplemental Restraint System (SRS),,,,,,,,,,,,,,WBADN634*2G******,68.5242788386958,12,3
10011,16,46,1-16-2018-046-05,5,1,WBADS43421GD,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,,2001,PASSENGER CAR,,,,,,,,,,DINGOLFING,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:25.563,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,"0,14",Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct; 14 - Unable to provide information for all the characters in the VIN.,,,,,,,,,,,,,,,,Driver and Passenger Dual stage Advanced Supplemental Restraint System (SRS),,,,,,,WBADS43421GD85829,,,,,,"Unused position(s): 4,5,6,7;",WBADS434*1G******,11.9003582198699,5,3
9168,13,7,1-13-2018-007-03,3,1,WBAKE3C56CE7,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,328i,2012,PASSENGER CAR,3-Series,,,,Coupe,2,,2995.5552992,,REGENSBURG,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:28.923,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,,171.51,230.00,,,,,Manual,Yes,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,182.8,3.0,,,,,,,,,,,,"Head Inflatable Restraint for Driver, Front Passenger, Rear Outboard Driver-side and Rear Outboard Passenger-side.  Pretensioners for Driver and Front Passenger.",,,,,,,,,,,,,,WBAKE3C5*CE******,1264.48978766316,7,3
9433,15,16,1-15-2018-016-09,9,2,WBANA535X4B1,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,525i,2004,PASSENGER CAR,5 Series,,,,Sedan/Saloon,4,,2494.1111408,,DINGOLFING,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:29.737,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BMW-AG,,6,,Gasoline,,,,137.21,184.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,152.2,2.5,,,,,,,,,,,,Driver and Passenger Dual-stage Supplemental Restraint System (SRS) Certified to the Advanced Airbag Requirements of FMVSS 208,,,,,,,,,,,,,,WBANA535*4B******,620.528730962512,1,3
9968,24,30,1-24-2018-030-09,9,2,WBAVA33507KX,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,328i,2007,PASSENGER CAR,3-Series,,,,Sedan/Saloon,4,,2995.5552992,,MUNICH,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:32.270,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,,171.51,230.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,182.8,3.0,,,,,,,,,,,,"Dual-stage suppl. restraint system (SRS) certified to the advanced airbag requiremnets of FMVSS 208, S14.",,,,,,,,,,,,,,WBAVA335*7K******,1277.26872483281,1,3
9421,13,19,1-13-2018-019-06,6,1,WBAVA37547NL,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,328i,2007,PASSENGER CAR,3-Series,SA,,,Sedan/Saloon,4,,2995.5552992,,ROSSLYN,,SOUTH AFRICA,,,,,,,,,,,,,26MAY2020:13:32:32.393,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,182.8,3.0,,,,,,,,,,,,"Dual-stage suppl. restraint system (SRS) certified to the advanced airbag requiremnets of FMVSS 208, S14.",,,,,,,,,,,,,,WBAVA375*7N******,1200.87556038888,7,3
9722,15,33,1-15-2018-033-09,9,1,WBAVC73538KX,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,328xi,2008,PASSENGER CAR,3-Series,SULEV,,,Sedan/Saloon,4,,2995.5552992,,MUNICH,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:33.207,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,,171.51,230.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,182.8,3.0,,,,,,,,,,,,"Dual-stage suppl. restraint system (SRS) certified to the advanced airbag requiremnets of FMVSS 208, S14.",,,,,,,,,,,,,,WBAVC735*8K******,2120.08700011217,1,3
9434,15,17,1-15-2018-017-06,6,2,WBAXH5C52CDW,WBA,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,528xi,2012,PASSENGER CAR,5-Series,,,,Sedan/Saloon,4,,1995.9443952,,DINGOLFING,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:34.270,966,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,,179.71,241.00,,,,,Manual,Yes,1st Row (Driver & Passenger),1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,121.8,2.0,,,,,,,,,,,,"Head Inflatable Restraint for Driver, Front Passenger, Rear Outboard Driver-side and Rear Outboard Passenger-side.  Pretensioners for Driver and Front Passenger.",,,,,,,,,,,,,,WBAXH5C5*CD******,225.524208654809,1,3
10039,17,45,1-17-2018-045-09,9,2,WBXPA93496WD,WBX,BMW AG,BMW,"BMW OF NORTH AMERICA, LLC",BMW,X3,2006,MULTIPURPOSE PASSENGER VEHICLE (MPV),3.0i SAV,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,2979.1682352,,GRAZ,,AUSTRIA,,,,,,,,,,,,,26MAY2020:13:32:35.347,966,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,110.10,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,,167.78,225.00,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,181.8,3,,,,,,,,,"BMW NA Code 0665  Serial Number Ranges : Manual WA32188,WA32189,WA32200-  , Automatic WD24320 -WD24325,WD24560-WD24561 WD24570-  Shipping Weight   Std.=4023  SMG=NA  Auto.=4068  GVWR   Std. = 5049  ,SMG = -  ,Auto. = 5104   GAWR Front = 2425 ,Rear = 2778 ,Service Load = 1036/1025  Length w/ bumpers = 179.7 ,Width = 73 ,Height = 65.9 ,Track Front = 60 ,Track Rear = 60.7",,,"Dual-stage suppl. restraint system (SRS) certified to the advanced airbag requiremnets of FMVSS 208, S14.",,,,,,,,,,,,,,WBXPA934*6W******,1020.88493161863,4,3
10117,33,49,1-33-2018-049-07,7,1,WDCGG5HB8DG1,WDC,MERCEDES-BENZ CARS,Mercedes-Benz,Mercedes-Benz AG,MERCEDES-BENZ,GLK-Class,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),GLK350,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,3500.0,,BREMEN,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:42.613,1042,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,Yes,1st Row (Driver & Passenger),,1st & 2nd Rows,,,,0,Not Applicable,,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,213.58310433156,3.5,,,,,,,,,,,,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,,,,,,,,,,,,WDCGG5HB*DG******,136.671064209454,12,3
9289,19,11,1-19-2018-011-05,5,1,WDDGF54X39F2,WDD,MERCEDES-BENZ CARS,Mercedes-Benz,Mercedes-Benz AG,MERCEDES-BENZ,C-Class,2009,PASSENGER CAR,C300,,,,Sedan/Saloon,4,,3000.0,,BREMEN,,GERMANY,,,,,,,,,,,,,26MAY2020:13:32:43.753,1042,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,Manual,Yes,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,183.07123228419,3.0,,,,,,,,,,,,Seat belts at all positions. Airbags at other locations are optional packages,,,,,,,,,,,,,,WDDGF54X*9F******,54.7319534917023,9,3
