CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDROBTAINED,EDRMETHOD,CASEWGT,PSUSTRAT,VERSION
32110,16,118,1-16-2023-118-03,3,1,1,3,264.9755872,5,8
32111,32,168,1-32-2023-168-03,3,2,1,1,636.887601,7,8
32112,32,169,1-32-2023-169-02,2,1,9,0,27.43667235,7,8
32112,32,169,1-32-2023-169-02,2,2,1,1,27.43667235,7,8
32113,32,170,1-32-2023-170-03,3,1,1,1,636.8876009,7,8
32113,32,170,1-32-2023-170-03,3,2,9,0,636.8876009,7,8
32114,32,171,1-32-2023-171-05,5,1,5,0,133.6072202,7,8
32115,28,98,1-28-2023-098-07,7,1,1,1,56.74399939,3,8
32116,28,99,1-28-2023-099-07,7,1,1,3,56.74399939,3,8
32117,28,100,1-28-2023-100-03,3,2,1,1,43.93720625,3,8
32119,27,111,1-27-2023-111-03,3,1,1,1,29.59976362,3,8
32119,27,111,1-27-2023-111-03,3,2,1,1,29.59976362,3,8
32120,27,112,1-27-2023-112-03,3,1,1,1,29.59976362,3,8
32120,27,112,1-27-2023-112-03,3,2,1,1,29.59976362,3,8
32121,27,113,1-27-2023-113-03,3,1,1,1,29.59976362,3,8
32121,27,113,1-27-2023-113-03,3,2,1,1,29.59976362,3,8
32122,73,157,1-73-2023-157-10,10,1,1,1,438.1600046,3,8
32124,73,159,1-73-2023-159-06,6,1,1,1,52.74842825,3,8
32126,22,88,1-22-2023-088-07,7,1,1,1,587.2458808,12,8
32405,30,152,1-30-2023-152-03,3,2,3,0,75.26659042,10,8
32407,30,154,1-30-2023-154-03,3,1,1,1,75.26659045,10,8
32407,30,154,1-30-2023-154-03,3,2,3,0,75.26659045,10,8
32409,20,118,1-20-2023-118-08,8,1,5,0,198.4821138,11,8
32413,17,167,1-17-2023-167-06,6,1,10,0,167.2764323,4,8
32415,17,169,1-17-2023-169-04,4,1,9,0,276.362551,4,8
32416,33,84,1-33-2023-084-03,3,1,9,0,23.11845559,12,8
32418,17,168,1-17-2023-168-06,6,2,1,1,167.2764323,4,8
32419,11,89,1-11-2023-089-03,3,2,5,0,574.9698898,8,8
32420,11,90,1-11-2023-090-06,6,1,1,1,1250.834406,8,8
32421,11,91,1-11-2023-091-09,9,2,9,0,4742.684709,8,8
32422,13,141,1-13-2023-141-04,4,2,2,1,3383.058975,7,8
32423,13,142,1-13-2023-142-01,1,1,5,0,133.6521278,7,8
32426,24,112,1-24-2023-112-03,3,1,6,0,287.3945492,1,8
32426,24,112,1-24-2023-112-03,3,2,3,0,287.3945492,1,8
2300033,13,152,1-13-2023-152-06,6,1,7,0,1727.362627,7,8
2300033,13,152,1-13-2023-152-06,6,2,6,0,1727.362627,7,8
2300034,13,153,1-13-2023-153-02,2,2,1,1,35.72368082,7,8
2300035,13,154,1-13-2023-154-06,6,1,1,1,1727.362627,7,8
2300036,52,122,1-52-2023-122-04,4,1,1,1,184.7604654,12,8
2300037,52,123,1-52-2023-123-09,9,2,3,0,365.8988705,12,8
2300038,10,173,1-10-2023-173-05,5,1,5,0,45.93347141,4,8
2300038,10,173,1-10-2023-173-05,5,3,1,1,45.93347141,4,8
2300039,10,174,1-10-2023-174-04,4,1,2,1,975.2663831,4,8
2300040,48,127,1-48-2023-127-04,4,1,9,0,104.3794548,12,8
2300041,48,128,1-48-2023-128-09,9,1,3,0,92.28369939,12,8
2300042,48,129,1-48-2023-129-03,3,1,1,1,74.78725036,12,8
2300044,18,124,1-18-2023-124-04,4,2,1,1,91.23639498,6,8
2300045,18,125,1-18-2023-125-07,7,1,1,1,279.2702584,6,8
2300046,18,126,1-18-2023-126-09,9,2,5,0,206.7424335,6,8
2300046,18,126,1-18-2023-126-09,9,1,1,1,206.7424335,6,8
2300182,26,148,1-26-2023-148-01,1,1,3,0,116.1261507,10,8
2300183,26,149,1-26-2023-149-05,5,1,3,0,149.0353431,10,8
2300184,52,126,1-52-2023-126-06,6,1,1,2,23.17380069,12,8
2300184,52,126,1-52-2023-126-06,6,2,1,1,23.17380069,12,8
2300186,24,131,1-24-2023-131-10,10,1,9,0,3895.494908,1,8
2300187,22,116,1-22-2023-116-04,4,1,9,0,89.30219148,12,8
2300189,13,157,1-13-2023-157-05,5,1,1,3,54.37578338,7,8
2300190,13,158,1-13-2023-158-05,5,1,9,0,54.37578338,7,8
2300191,77,142,1-77-2023-142-03,3,2,9,0,101.1243218,9,8
2300192,77,143,1-77-2023-143-03,3,1,1,1,101.1243218,9,8
2300192,77,143,1-77-2023-143-03,3,2,1,3,101.1243218,9,8
2300194,18,133,1-18-2023-133-06,6,1,1,1,122.2911316,6,8
2300195,10,177,1-10-2023-177-03,3,1,9,0,25.46234104,4,8
2300196,73,192,1-73-2023-192-09,9,1,9,0,64.13040797,3,8
2300196,73,192,1-73-2023-192-09,9,2,1,1,64.13040797,3,8
2300197,73,193,1-73-2023-193-07,7,1,9,0,86.62815512,3,8
2300199,30,180,1-30-2023-180-02,2,2,9,0,36.31761786,10,8
2300199,30,180,1-30-2023-180-02,2,1,1,3,36.31761786,10,8
2300201,33,96,1-33-2023-096-03,3,1,1,1,76.03015611,12,8
2300201,33,96,1-33-2023-096-03,3,2,1,1,76.03015611,12,8
2300202,17,190,1-17-2023-190-10,10,1,3,0,95.15877216,4,8
2300205,20,137,1-20-2023-137-09,9,1,3,0,67.83529524,11,8
2300206,20,136,1-20-2023-136-06,6,2,1,1,29.96320244,11,8
2300207,11,110,1-11-2023-110-03,3,2,1,1,251.0560307,8,8
2300207,11,110,1-11-2023-110-03,3,1,1,1,251.0560307,8,8
2300209,24,132,1-24-2023-132-06,6,2,1,1,307.4545953,1,8
2300211,16,151,1-16-2023-151-01,1,1,1,3,15.19610288,5,8
2300213,28,130,1-28-2023-130-07,7,1,2,1,44.13141895,3,8
2300213,28,130,1-28-2023-130-07,7,2,3,0,44.13141895,3,8
2300214,28,131,1-28-2023-131-04,4,1,1,1,38.14523869,3,8
2300215,14,102,1-14-2023-102-03,3,2,1,1,537.3883745,8,8
2300216,25,129,1-25-2023-129-10,10,1,1,1,39.50353083,2,8
2300217,25,130,1-25-2023-130-06,6,1,1,2,25.43913257,2,8
2300219,32,214,1-32-2023-214-03,3,3,1,1,190.1662005,7,8
2300219,32,214,1-32-2023-214-03,3,1,5,0,190.1662005,7,8
2300224,24,133,1-24-2023-133-07,7,1,5,0,944.6545422,1,8
2300225,52,127,1-52-2023-127-04,4,1,1,1,353.2277699,12,8
2300225,52,127,1-52-2023-127-04,4,2,3,0,353.2277699,12,8
2300226,16,153,1-16-2023-153-06,6,1,1,1,20.64895484,5,8
2300227,66,117,1-66-2023-117-10,10,1,2,1,112.3254186,6,8
2300230,32,215,1-32-2023-215-02,2,1,1,1,9.671567469,7,8
2300230,32,215,1-32-2023-215-02,2,2,1,2,9.671567469,7,8
30771,52,83,1-52-2023-083-03,3,2,1,1,33.01415717,12,8
30772,52,84,1-52-2023-084-06,6,2,1,2,110.7633721,12,8
30772,52,84,1-52-2023-084-06,6,1,1,1,110.7633721,12,8
30773,52,85,1-52-2023-085-06,6,2,1,1,110.7633721,12,8
30773,52,85,1-52-2023-085-06,6,1,1,2,110.7633721,12,8
30774,10,111,1-10-2023-111-02,2,2,1,1,18.6164843,4,8
30775,10,112,1-10-2023-112-06,6,1,1,3,170.5892643,4,8
30776,10,113,1-10-2023-113-03,3,1,5,0,78.41460865,4,8
30783,59,90,1-59-2023-090-03,3,1,9,0,72.95450067,6,8
30784,27,67,1-27-2023-067-09,9,2,1,1,309.2317148,3,8
30785,27,68,1-27-2023-068-03,3,1,1,1,39.17450149,3,8
30786,27,69,1-27-2023-069-10,10,1,3,0,1114.782091,3,8
30788,77,65,1-77-2023-065-03,3,2,1,1,331.9535648,9,8
30789,31,59,1-31-2023-059-09,9,1,3,0,514.9391324,6,8
30789,31,59,1-31-2023-059-09,9,2,1,1,514.9391324,6,8
30790,31,60,1-31-2023-060-04,4,1,1,1,236.2957874,6,8
30791,31,61,1-31-2023-061-07,7,1,1,1,695.586204,6,8
30794,32,111,1-32-2023-111-03,3,3,1,1,296.8084589,7,8
30796,66,52,1-66-2023-052-04,4,1,1,1,276.8510293,6,8
30797,66,53,1-66-2023-053-06,6,1,1,3,249.9290251,6,8
30797,66,53,1-66-2023-053-06,6,2,1,1,249.9290251,6,8
30799,76,63,1-76-2023-063-03,3,1,1,1,81.18501097,3,8
30800,22,55,1-22-2023-055-03,3,1,1,1,184.1862927,12,8
30801,26,79,1-26-2023-079-03,3,1,3,0,403.7080467,10,8
30801,26,79,1-26-2023-079-03,3,2,9,0,403.7080467,10,8
30801,26,79,1-26-2023-079-03,3,3,1,1,403.7080467,10,8
30803,21,68,1-21-2023-068-05,5,1,1,2,49.82565081,11,8
30804,21,69,1-21-2023-069-04,4,2,9,0,3026.552056,11,8
30805,30,80,1-30-2023-080-04,4,2,1,1,1348.122269,10,8
30807,30,82,1-30-2023-082-03,3,2,1,2,251.3912123,10,8
30808,15,135,1-15-2023-135-08,8,1,3,0,70.92558411,1,8
30808,15,135,1-15-2023-135-08,8,2,9,0,70.92558411,1,8
30809,15,136,1-15-2023-136-03,3,2,1,1,73.53516581,1,8
30810,28,60,1-28-2023-060-07,7,1,1,3,44.13141895,3,8
30811,28,61,1-28-2023-061-09,9,1,2,3,47.6282045,3,8
30812,29,58,1-29-2023-058-06,6,2,1,1,690.0103501,2,8
30813,29,59,1-29-2023-059-04,4,1,1,1,898.2728274,2,8
30815,10,115,1-10-2023-115-08,8,1,1,3,75.63186758,4,8
30816,30,83,1-30-2023-083-05,5,2,1,1,52.73721924,10,8
30817,25,75,1-25-2023-075-03,3,1,1,3,401.8749235,2,8
30819,26,81,1-26-2023-081-02,2,2,1,3,29.88109228,10,8
30822,23,67,1-23-2023-067-03,3,1,1,2,206.9131169,5,8
30823,23,68,1-23-2023-068-07,7,1,1,2,2225.928712,5,8
30824,77,66,1-77-2023-066-07,7,1,1,1,1528.364633,9,8
30857,14,59,1-14-2023-059-01,1,2,1,3,189.9751371,8,8
30858,14,60,1-14-2023-060-02,2,1,1,1,164.4463854,8,8
30859,14,61,1-14-2023-061-07,7,1,9,0,12919.95856,8,8
30860,16,78,1-16-2023-078-03,3,1,1,1,379.2686521,5,8
30860,16,78,1-16-2023-078-03,3,3,1,1,379.2686521,5,8
30861,16,79,1-16-2023-079-02,2,2,1,3,18.04945142,5,8
30862,16,80,1-16-2023-080-06,6,1,9,0,825.0906486,5,8
30862,16,80,1-16-2023-080-06,6,2,10,0,825.0906486,5,8
30863,10,116,1-10-2023-116-08,8,2,1,1,89.27280867,4,8
30864,10,117,1-10-2023-117-06,6,1,10,0,201.3566931,4,8
30865,10,118,1-10-2023-118-07,7,1,1,1,1033.399627,4,8
30866,10,119,1-10-2023-119-03,3,2,9,0,92.5574441,4,8
30866,10,119,1-10-2023-119-03,3,1,10,0,92.5574441,4,8
30867,25,76,1-25-2023-076-05,5,1,6,0,55.60886375,2,8
30867,25,76,1-25-2023-076-05,5,2,1,3,55.60886375,2,8
30870,73,104,1-73-2023-104-04,4,1,1,1,36.40851993,3,8
30870,73,104,1-73-2023-104-04,4,2,6,0,36.40851993,3,8
30872,73,106,1-73-2023-106-03,3,1,5,0,31.6102783,3,8
30872,73,106,1-73-2023-106-03,3,2,1,3,31.6102783,3,8
30873,52,86,1-52-2023-086-06,6,1,3,0,151.1133189,12,8
30873,52,86,1-52-2023-086-06,6,2,2,1,151.1133189,12,8
30874,52,87,1-52-2023-087-01,1,1,5,0,17.96483161,12,8
30874,52,87,1-52-2023-087-01,1,2,5,0,17.96483161,12,8
30876,76,64,1-76-2023-064-09,9,1,3,0,47.56515065,3,8
30877,76,65,1-76-2023-065-03,3,1,9,0,20.54026918,3,8
30879,28,62,1-28-2023-062-04,4,1,1,1,42.5947008,3,8
30880,28,63,1-28-2023-063-06,6,1,1,1,52.7923471,3,8
30880,28,63,1-28-2023-063-06,6,2,1,1,52.7923471,3,8
30881,28,64,1-28-2023-064-04,4,1,1,1,42.5947008,3,8
30882,32,114,1-32-2023-114-02,2,2,3,0,31.47605856,7,8
30884,32,116,1-32-2023-116-04,4,1,1,1,3189.47538,7,8
30885,32,117,1-32-2023-117-03,3,1,9,0,730.6538915,7,8
30886,76,67,1-76-2023-067-04,4,1,2,1,25.46593867,3,8
30887,66,54,1-66-2023-054-07,7,1,1,1,162.5122632,6,8
30887,66,54,1-66-2023-054-07,7,2,3,0,162.5122632,6,8
30888,66,55,1-66-2023-055-03,3,1,1,1,106.5525486,6,8
30888,66,55,1-66-2023-055-03,3,2,1,1,106.5525486,6,8
30889,27,70,1-27-2023-070-04,4,1,1,1,50.88953239,3,8
30889,27,70,1-27-2023-070-04,4,2,1,1,50.88953239,3,8
30890,27,71,1-27-2023-071-07,7,1,1,1,160.6055131,3,8
30892,26,82,1-26-2023-082-04,4,2,3,0,2701.653615,10,8
30892,26,82,1-26-2023-082-04,4,3,1,1,2701.653615,10,8
30895,15,139,1-15-2023-139-04,4,1,10,0,280.0878394,1,8
30897,25,78,1-25-2023-078-07,7,2,1,1,2939.967552,2,8
30897,25,78,1-25-2023-078-07,7,1,5,0,2939.967552,2,8
30898,31,62,1-31-2023-062-06,6,1,1,1,247.8107959,6,8
30899,31,63,1-31-2023-063-10,10,1,1,3,190.9257288,6,8
30900,30,84,1-30-2023-084-03,3,1,1,3,302.4829152,10,8
30903,22,56,1-22-2023-056-01,1,1,3,0,47.41478618,12,8
30903,22,56,1-22-2023-056-01,1,2,3,0,47.41478618,12,8
30904,21,70,1-21-2023-070-03,3,1,1,1,91.67564166,11,8
30905,21,71,1-21-2023-071-08,8,1,9,0,79.17377092,11,8
30907,30,85,1-30-2023-085-08,8,1,3,0,291.7485425,10,8
30908,29,60,1-29-2023-060-05,5,1,9,0,56.01456831,2,8
30908,29,60,1-29-2023-060-05,5,2,9,0,56.01456831,2,8
30909,29,61,1-29-2023-061-03,3,1,10,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,2,1,1,321.3229942,2,8
30910,29,62,1-29-2023-062-03,3,1,1,3,321.3229941,2,8
30911,21,73,1-21-2023-073-08,8,1,3,0,79.17377093,11,8
30912,27,73,1-27-2023-073-06,6,1,1,1,50.53366423,3,8
30912,27,73,1-27-2023-073-06,6,2,1,1,50.53366423,3,8
30913,15,141,1-15-2023-141-03,3,2,9,0,76.10391975,1,8
30914,15,142,1-15-2023-142-03,3,1,9,0,76.10391975,1,8
30915,30,87,1-30-2023-087-07,7,1,1,1,4431.739987,10,8
30916,17,105,1-17-2023-105-04,4,1,2,1,104.8381047,4,8
30917,18,60,1-18-2023-060-07,7,1,1,1,819.6851421,6,8
30920,23,69,1-23-2023-069-05,5,1,1,3,161.177646,5,8
30921,23,70,1-23-2023-070-05,5,2,9,0,161.177646,5,8
30923,77,71,1-77-2023-071-03,3,1,1,3,126.3375003,9,8
31017,30,89,1-30-2023-089-04,4,1,1,1,1121.538771,10,8
31017,30,89,1-30-2023-089-04,4,2,1,1,1121.538771,10,8
31019,10,125,1-10-2023-125-07,7,1,2,1,1034.42821,4,8
31020,17,110,1-17-2023-110-04,4,1,1,1,142.0693872,4,8
31022,30,91,1-30-2023-091-01,1,1,9,0,33.35254748,10,8
31023,30,92,1-30-2023-092-03,3,1,1,1,209.1390355,10,8
31023,30,92,1-30-2023-092-03,3,2,9,0,209.1390355,10,8
31025,21,76,1-21-2023-076-03,3,1,9,0,357.9330983,11,8
31025,21,76,1-21-2023-076-03,3,2,9,0,357.9330983,11,8
31026,77,74,1-77-2023-074-01,1,1,1,1,235.5059434,9,8
31026,77,74,1-77-2023-074-01,1,2,3,0,235.5059434,9,8
31027,77,75,1-77-2023-075-03,3,2,1,1,1784.370982,9,8
31027,77,75,1-77-2023-075-03,3,3,1,1,1784.370982,9,8
31027,77,75,1-77-2023-075-03,3,1,1,1,1784.370982,9,8
31028,77,76,1-77-2023-076-02,2,1,1,1,85.05795625,9,8
31028,77,76,1-77-2023-076-02,2,2,1,1,85.05795625,9,8
31030,18,63,1-18-2023-063-02,2,1,5,0,45.26016083,6,8
31033,48,69,1-48-2023-069-09,9,1,3,0,365.2632603,12,8
31034,48,70,1-48-2023-070-04,4,1,2,1,245.8207386,12,8
31035,48,71,1-48-2023-071-03,3,2,1,1,74.78725036,12,8
31035,48,71,1-48-2023-071-03,3,1,1,1,74.78725036,12,8
31036,59,99,1-59-2023-099-04,4,1,10,0,963.7242982,6,8
31037,59,100,1-59-2023-100-02,2,1,5,0,47.45671854,6,8
31037,59,100,1-59-2023-100-02,2,3,1,1,47.45671854,6,8
31038,12,74,1-12-2023-074-10,10,1,1,1,2436.470767,9,8
31039,12,75,1-12-2023-075-02,2,1,1,1,212.0723508,9,8
31040,12,76,1-12-2023-076-04,4,2,2,1,289.2799438,9,8
31041,33,51,1-33-2023-051-08,8,1,3,0,110.7039831,12,8
31042,17,111,1-17-2023-111-07,7,1,1,1,79.54789887,4,8
31043,17,112,1-17-2023-112-04,4,1,3,0,59.79326827,4,8
31044,17,113,1-17-2023-113-07,7,2,10,0,79.54789887,4,8
31045,17,114,1-17-2023-114-04,4,1,9,0,59.79326827,4,8
31045,17,114,1-17-2023-114-04,4,2,9,0,59.79326827,4,8
31049,19,107,1-19-2023-107-09,9,2,1,1,777.0105046,9,8
31050,19,108,1-19-2023-108-03,3,1,1,1,101.9953284,9,8
31050,19,108,1-19-2023-108-03,3,2,5,0,101.9953284,9,8
31053,30,95,1-30-2023-095-02,2,1,1,4,36.31761786,10,8
31053,30,95,1-30-2023-095-02,2,2,3,0,36.31761786,10,8
31054,11,57,1-11-2023-057-02,2,1,2,1,139.1941217,8,8
31055,11,58,1-11-2023-058-03,3,1,3,0,2529.112944,8,8
30924,77,72,1-77-2023-072-08,8,1,3,0,130.256132,9,8
30925,54,60,1-54-2023-060-07,7,1,1,1,158.5909577,9,8
30926,54,61,1-54-2023-061-09,9,1,9,0,171.1570293,9,8
30927,54,62,1-54-2023-062-10,10,1,2,1,258.3852444,9,8
30928,48,66,1-48-2023-066-04,4,2,9,0,559.750502,12,8
30928,48,66,1-48-2023-066-04,4,1,2,1,559.750502,12,8
30929,48,67,1-48-2023-067-09,9,1,1,1,831.7292288,12,8
30930,48,68,1-48-2023-068-03,3,1,1,1,115.7939261,12,8
30931,18,61,1-18-2023-061-05,5,1,4,0,45.33580898,6,8
30932,18,62,1-18-2023-062-03,3,1,10,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,2,1,1,129.9913733,6,8
30933,59,95,1-59-2023-095-08,8,2,1,1,75.51845849,6,8
30933,59,95,1-59-2023-095-08,8,1,9,0,75.51845849,6,8
30934,59,96,1-59-2023-096-05,5,1,1,1,49.55652444,6,8
30934,59,96,1-59-2023-096-05,5,2,1,1,49.55652444,6,8
30935,59,97,1-59-2023-097-07,7,1,1,1,713.5422673,6,8
30936,59,98,1-59-2023-098-03,3,1,1,1,73.24655758,6,8
30936,59,98,1-59-2023-098-03,3,2,1,1,73.24655758,6,8
30937,17,106,1-17-2023-106-07,7,1,3,0,405.1896534,4,8
30937,17,106,1-17-2023-106-07,7,2,10,0,405.1896534,4,8
30938,17,107,1-17-2023-107-03,3,1,10,0,105.3136324,4,8
30939,17,108,1-17-2023-108-03,3,1,1,3,105.3136324,4,8
30939,17,108,1-17-2023-108-03,3,2,10,0,105.3136324,4,8
30941,12,71,1-12-2023-071-03,3,2,1,3,239.3521142,9,8
30942,12,72,1-12-2023-072-04,4,1,2,1,259.0616273,9,8
30943,12,73,1-12-2023-073-07,7,1,1,1,327.360703,9,8
30944,77,73,1-77-2023-073-10,10,1,3,0,4864.023873,9,8
30949,20,74,1-20-2023-074-03,3,2,1,1,90.51997166,11,8
30950,19,106,1-19-2023-106-02,2,2,1,1,51.02709419,9,8
30951,20,75,1-20-2023-075-06,6,1,1,1,252.7562083,11,8
32155,77,112,1-77-2023-112-08,8,1,3,0,290.4779251,9,8
32156,77,113,1-77-2023-113-07,7,1,1,1,2703.319699,9,8
32157,10,159,1-10-2023-159-04,4,1,9,0,1091.932032,4,8
32157,10,159,1-10-2023-159-04,4,2,1,1,1091.932032,4,8
32158,10,160,1-10-2023-160-07,7,1,1,1,2737.104841,4,8
32159,18,93,1-18-2023-093-08,8,1,5,0,189.796596,6,8
32160,18,94,1-18-2023-094-01,1,1,9,0,44.11670831,6,8
32161,18,95,1-18-2023-095-04,4,1,1,1,610.7680281,6,8
32162,18,96,1-18-2023-096-03,3,1,5,0,184.0867462,6,8
32163,54,87,1-54-2023-087-10,10,2,3,0,910.7433902,9,8
32164,54,88,1-54-2023-088-04,4,1,1,1,131.5005763,9,8
32165,54,89,1-54-2023-089-03,3,1,4,0,129.9078908,9,8
32165,54,89,1-54-2023-089-03,3,2,10,0,129.9078908,9,8
32166,54,90,1-54-2023-090-09,9,1,3,0,236.5362631,9,8
32167,48,108,1-48-2023-108-04,4,1,2,1,644.1907577,12,8
32168,48,109,1-48-2023-109-03,3,1,9,0,133.2618314,12,8
32168,48,109,1-48-2023-109-03,3,2,1,1,133.2618314,12,8
32169,48,110,1-48-2023-110-08,8,1,9,0,137.3952362,12,8
32171,33,74,1-33-2023-074-03,3,1,3,0,53.73777674,12,8
32171,33,74,1-33-2023-074-03,3,2,5,0,53.73777674,12,8
32172,33,75,1-33-2023-075-01,1,1,4,0,22.46340517,12,8
32173,33,76,1-33-2023-076-09,9,1,2,1,428.1489079,12,8
32174,17,158,1-17-2023-158-04,4,1,1,1,182.3095825,4,8
32175,17,159,1-17-2023-159-04,4,1,1,1,182.3095825,4,8
32176,17,160,1-17-2023-160-06,6,1,1,1,110.3481511,4,8
32176,17,160,1-17-2023-160-06,6,2,1,1,110.3481511,4,8
32177,17,161,1-17-2023-161-07,7,1,3,0,519.9568891,4,8
32177,17,161,1-17-2023-161-07,7,2,1,1,519.9568891,4,8
30951,20,75,1-20-2023-075-06,6,2,3,0,252.7562083,11,8
30952,11,55,1-11-2023-055-01,1,1,1,3,140.8562261,8,8
30952,11,55,1-11-2023-055-01,1,2,3,0,140.8562261,8,8
30953,11,56,1-11-2023-056-10,10,1,1,1,21818.47307,8,8
30954,13,99,1-13-2023-099-05,5,1,1,3,125.0838276,7,8
30955,13,100,1-13-2023-100-03,3,1,2,1,596.2577381,7,8
30957,24,83,1-24-2023-083-03,3,1,1,3,259.5294867,1,8
30957,24,83,1-24-2023-083-03,3,2,6,0,259.5294867,1,8
30958,24,84,1-24-2023-084-03,3,1,1,3,534.3800997,1,8
30960,16,82,1-16-2023-082-06,6,1,3,0,499.7172244,5,8
30960,16,82,1-16-2023-082-06,6,2,9,0,499.7172244,5,8
30961,16,83,1-16-2023-083-02,2,1,1,1,13.39390664,5,8
30962,14,62,1-14-2023-062-02,2,1,10,0,164.4463854,8,8
30963,14,63,1-14-2023-063-06,6,1,1,1,7382.55904,8,8
30963,14,63,1-14-2023-063-06,6,2,1,1,7382.55904,8,8
30964,25,79,1-25-2023-079-07,7,1,1,1,1910.383315,2,8
30965,25,80,1-25-2023-080-03,3,1,1,1,172.2482691,2,8
30965,25,80,1-25-2023-080-03,3,2,1,1,172.2482691,2,8
30967,10,121,1-10-2023-121-09,9,2,3,0,699.6257191,4,8
30969,10,123,1-10-2023-123-04,4,2,9,0,412.6715501,4,8
30970,52,88,1-52-2023-088-04,4,2,5,0,54.99191393,12,8
30971,52,89,1-52-2023-089-07,7,2,1,1,147.1112614,12,8
30971,52,89,1-52-2023-089-07,7,1,3,0,147.1112614,12,8
30972,52,90,1-52-2023-090-06,6,1,1,1,47.938759,12,8
30972,52,90,1-52-2023-090-06,6,2,1,1,47.938759,12,8
30974,76,69,1-76-2023-069-04,4,1,9,0,17.81182118,3,8
30975,76,70,1-76-2023-070-07,7,1,9,0,19.20771451,3,8
30976,28,65,1-28-2023-065-06,6,1,1,3,52.7923471,3,8
30977,28,66,1-28-2023-066-10,10,1,1,3,37.47575523,3,8
30978,28,67,1-28-2023-067-07,7,2,2,1,60.50022584,3,8
30979,66,56,1-66-2023-056-01,1,1,1,1,103.5334329,6,8
30979,66,56,1-66-2023-056-01,1,2,4,0,103.5334329,6,8
30980,66,57,1-66-2023-057-04,4,3,1,1,114.3320496,6,8
30980,66,57,1-66-2023-057-04,4,2,1,1,114.3320496,6,8
30981,32,118,1-32-2023-118-06,6,2,1,1,1733.904961,7,8
30981,32,118,1-32-2023-118-06,6,1,1,1,1733.904961,7,8
30982,32,119,1-32-2023-119-02,2,1,1,1,34.33517106,7,8
30984,32,121,1-32-2023-121-03,3,1,1,1,797.022483,7,8
30985,73,108,1-73-2023-108-07,7,1,1,1,154.2848644,3,8
30986,73,109,1-73-2023-109-06,6,1,7,0,43.57693932,3,8
30987,73,110,1-73-2023-110-07,7,1,1,1,154.2848644,3,8
30988,73,111,1-73-2023-111-04,4,1,1,1,42.97709458,3,8
30989,27,74,1-27-2023-074-03,3,1,3,0,26.38578438,3,8
30989,27,74,1-27-2023-074-03,3,2,1,1,26.38578438,3,8
30990,27,75,1-27-2023-075-03,3,1,1,3,26.38578438,3,8
30990,27,75,1-27-2023-075-03,3,2,1,1,26.38578438,3,8
30991,27,76,1-27-2023-076-07,7,1,1,1,281.3491596,3,8
30992,10,124,1-10-2023-124-01,1,1,3,0,19.95004175,4,8
30993,16,84,1-16-2023-084-01,1,1,1,3,33.28521515,5,8
30995,15,144,1-15-2023-144-03,3,1,1,1,39.57989802,1,8
30996,15,145,1-15-2023-145-03,3,1,9,0,39.57989802,1,8
30996,15,145,1-15-2023-145-03,3,2,5,0,39.57989802,1,8
30997,15,146,1-15-2023-146-04,4,2,9,0,145.6672423,1,8
31000,31,65,1-31-2023-065-08,8,1,4,0,249.1998599,6,8
31002,22,57,1-22-2023-057-06,6,2,1,1,82.04645096,12,8
31003,22,58,1-22-2023-058-04,4,1,2,1,84.65668338,12,8
31004,31,67,1-31-2023-067-08,8,1,9,0,249.1998599,6,8
31008,21,74,1-21-2023-074-08,8,1,9,0,309.1215139,11,8
31012,26,86,1-26-2023-086-06,6,1,1,1,394.685274,10,8
31014,29,64,1-29-2023-064-08,8,2,9,0,106.5608645,2,8
31015,29,65,1-29-2023-065-06,6,1,9,0,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,2,9,0,344.5305882,2,8
32467,15,226,1-15-2023-226-02,2,1,9,0,10.48566673,1,8
32467,15,226,1-15-2023-226-02,2,2,5,0,10.48566673,1,8
32468,21,116,1-21-2023-116-01,1,1,1,1,172.7179144,11,8
32469,29,89,1-29-2023-089-06,6,1,9,0,474.2492586,2,8
32469,29,89,1-29-2023-089-06,6,2,3,0,474.2492586,2,8
32470,29,90,1-29-2023-090-03,3,1,9,0,169.8436203,2,8
32472,26,131,1-26-2023-131-06,6,2,9,0,1602.067375,10,8
32473,23,97,1-23-2023-097-06,6,1,9,0,958.1472033,5,8
32475,23,99,1-23-2023-099-03,3,2,9,0,440.430635,5,8
32476,77,122,1-77-2023-122-05,5,1,1,1,76.33062011,9,8
32476,77,122,1-77-2023-122-05,5,2,1,1,76.33062011,9,8
32477,77,123,1-77-2023-123-03,3,1,1,1,277.0939517,9,8
32477,77,123,1-77-2023-123-03,3,2,1,1,277.0939517,9,8
32478,77,124,1-77-2023-124-06,6,1,9,0,929.6575497,9,8
32479,77,125,1-77-2023-125-06,6,1,1,1,929.6575497,9,8
32479,77,125,1-77-2023-125-06,6,2,1,1,929.6575497,9,8
32480,59,152,1-59-2023-152-09,9,1,3,0,275.2919744,6,8
2300138,18,130,1-18-2023-130-10,10,1,3,0,562.4796915,6,8
2300139,18,131,1-18-2023-131-04,4,1,2,1,66.78269887,6,8
2300140,23,108,1-23-2023-108-06,6,1,9,0,66.8952613,5,8
