CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,VehicleDescriptor,TPMS,CASEWGT,PSUSTRAT,VERSION
7810,28,46,1-28-2017-046-01,1,1,1G2WP1215WF2,1g2,GENERAL MOTORS LLC,GM,,PONTIAC,Grand Prix,1998,PASSENGER CAR,GT,,,,Coupe,2,,3800.0,,FAIRFAX II,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:21.770,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1g2wp121*wf******,,128.059818917926,3,2
6117,17,2,1-17-2017-002-09,9,1,1G2WP52K01F1,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,Grand Prix,2001,PASSENGER CAR,GT,,,,Sedan/Saloon,4,L36,3800.0,,FAIRFAX II,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:21.943,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GMPTG Flint,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2WP52K*1F******,,1415.1062926472,4,2
8892,31,50,1-31-2017-050-10,10,1,1G2WP52K21F2,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,Grand Prix,2001,PASSENGER CAR,GT,,,,Sedan/Saloon,4,L36,3800.0,,FAIRFAX II,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:22.020,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GMPTG Flint,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2WP52K*1F******,,1073.84216837139,6,2
7022,21,22,1-21-2017-022-09,9,2,1G2WP52KXWF2,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,Grand Prix,1998,PASSENGER CAR,GT,,,,Sedan/Saloon,4,,3800.0,,FAIRFAX II,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:22.647,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2WP52K*WF******,,1461.58871260446,11,2
8805,19,136,1-19-2017-136-04,4,2,1G2ZA5E04A41,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2010,PASSENGER CAR,Base,,,,Sedan/Saloon,4,LE9,2400.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:22.913,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GM,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZA5E0*A4******,Direct,1670.91509537102,9,2
6523,23,19,1-23-2017-019-06,6,2,1G2ZA5E07A41,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2010,PASSENGER CAR,Base,,,,Sedan/Saloon,4,LE9,2400.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:23.023,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GM,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZA5E0*A4******,Direct,299.441769836291,5,2
7141,20,59,1-20-2017-059-03,3,2,1G2ZF57B0841,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2008,PASSENGER CAR,1SV Value leader sedan,,,,Sedan/Saloon,4,LE5,2400.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:23.553,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZF57B*84******,Direct,82.9371756834646,11,2
6639,18,13,1-18-2017-013-06,6,1,1G2ZF57B0841,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2008,PASSENGER CAR,1SV Value leader sedan,,,,Sedan/Saloon,4,LE5,2400.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:23.647,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZF57B*84******,Direct,385.190322042092,6,2
7663,17,54,1-17-2017-054-10,10,2,1G2ZG5283541,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2005,PASSENGER CAR,SE1,,,,Sedan/Saloon,4,LX9,3500.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:24.100,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,WRN,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZG528*54******,,2298.12604323796,4,2
7298,32,68,1-32-2017-068-07,7,2,1G2ZG5588642,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2006,PASSENGER CAR,SE1 Sedan,,,,Sedan/Saloon,4,LX9,3500.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:24.773,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GM,,6,,Gasoline,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZG558*64******,,2461.55740743636,7,2
8542,10,52,1-10-2017-052-06,6,1,1G2ZG57B8941,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2009,PASSENGER CAR,SE1 4-CYL Sedan,,,,Sedan/Saloon,4,LE5,2400.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:25.240,984,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,,,Multipoint Fuel Injection (MPFI),In-Line,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZG57B*94******,Direct,186.434973830528,4,2
8000,16,66,1-16-2017-066-06,6,1,1G2ZG57N8841,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2008,PASSENGER CAR,SE1 4 cyl Sedan,,,,Sedan/Saloon,4,LZ4,3500.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:25.897,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZG57N*84******,Direct,554.320857355004,5,2
8254,29,26,1-29-2017-026-06,6,1,1G2ZG57NX841,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2008,PASSENGER CAR,SE1 4 cyl Sedan,,,,Sedan/Saloon,4,LZ4,3500.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:25.990,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZG57N*84******,Direct,856.285201308426,2,2
7889,25,32,1-25-2017-032-09,9,1,1G2ZH558X641,1G2,GENERAL MOTORS LLC,GM,,PONTIAC,G6,2006,PASSENGER CAR,GT Coupe/Sedan/Convertible,,,,Sedan/Saloon,4,LX9,3500.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:27.537,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GM,,6,,Gasoline,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G2ZH558*64******,,5634.41491830275,2,2
8673,24,131,1-24-2017-131-08,8,4,1G3AG54N5P64,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,Cutlass Ciera,1993,PASSENGER CAR,Ciera S,,,,Sedan/Saloon,4,,3300.0,,OKLAHOMA CITY,OKLAHOMA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:28.850,984,GMAD,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BOCF,,6,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Automatic,,,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3AG54N*P6******,,246.344109595052,1,2
9035,33,135,1-33-2017-135-01,1,1,1G3AG55N2P63,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,Cutlass Ciera,1993,PASSENGER CAR,Ciera S,,,,Sedan/Saloon,4,,3300.0,,OKLAHOMA CITY,OKLAHOMA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:28.930,984,GMAD,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BOCF,,6,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Automatic,,Driver Seat Only,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3AG55N*P6******,,72.2138621238404,12,2
6254,22,7,1-22-2017-007-09,9,1,1G3AJ5130HD4,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,Cutlass Ciera,1987,PASSENGER CAR,Ciera S and Cruiser S Wagon,,,,Sedan/Saloon,4,,3800.0,,DORAVILLE,GEORGIA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:29.023,984,NA-MCD,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BOCF,,6,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3AJ513*HD******,,302.83515933275,12,2
6068,19,1,1-19-2017-001-06,6,1,1G3HN54C7M18,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,Eighty Eight (88),1991,PASSENGER CAR,,Royale,,,Sedan/Saloon,4,,3800.0,,WENTZVILLE,MISSOURI,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:29.680,984,GMAD,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,BOCF,,6,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Automatic,,,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3HN54C*M1******,,250.94245606192,9,2
6844,11,19,1-11-2017-019-08,8,1,1G3HY52K9X48,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,LSS,1999,PASSENGER CAR,,,,,Sedan/Saloon,4,,3800.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:29.740,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GMPTG Flint,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3HY52K*X4******,,1502.31800595479,8,2
7846,22,91,1-22-2017-091-08,8,1,1G3HY52L8RH3,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,Eighty Eight (88),1994,PASSENGER CAR,Royale LS,,,,Sedan/Saloon,4,,3800.0,,FLINT,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:29.803,984,NA- CLCD,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,Flint,,6,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3HY52L*RH******,,125.912355833855,12,2
6702,24,29,1-24-2017-029-01,1,1,1G3NG52M7W63,1G3,GENERAL MOTORS LLC,GM,,OLDSMOBILE,Cutlass,1998,PASSENGER CAR,,,,,Sedan/Saloon,4,,3100.0,,OKLAHOMA CITY,OKLAHOMA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:29.867,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G3NG52M*W6******,,102.186288431084,1,2
7291,28,34,1-28-2017-034-06,6,1,1G4AG55M6T64,1g4,GENERAL MOTORS LLC,GM,,BUICK,Century,1996,PASSENGER CAR,Special & Special Wagon,,,,Sedan/Saloon,4,L82,3100.0,,OKLAHOMA CITY,OKLAHOMA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:30.350,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Automatic,,Driver Seat Only,,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1g4ag55m*t6******,,311.85707879823,3,2
6404,21,7,1-21-2017-007-06,6,2,1G4CU5218TH6,1G4,GENERAL MOTORS LLC,GM,,BUICK,Park Avenue,1996,PASSENGER CAR,Ultra,,,,Sedan/Saloon,4,L67,3800.0,,FLINT,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:30.647,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4CU521*TH******,,316.484359499137,11,2
6741,24,31,1-24-2017-031-06,6,2,1G4CU5419441,1G4,GENERAL MOTORS LLC,GM,,BUICK,Park Avenue,2004,PASSENGER CAR,Ultra,,,,Sedan/Saloon,4,L67,3800.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:30.833,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4CU541*44******,,1195.70880195864,1,2
6416,30,16,1-30-2017-016-09,9,1,1G4CW52K3TH6,1G4,GENERAL MOTORS LLC,GM,,BUICK,Park Avenue,1996,PASSENGER CAR,,,,,Sedan/Saloon,4,L36,3800.0,,FLINT,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:30.990,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,FLT,,6,,,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4CW52K*TH******,,2649.49636731665,10,2
8534,19,124,1-19-2017-124-07,7,2,1G4CW52K3X46,1G4,GENERAL MOTORS LLC,GM,,BUICK,Park Avenue,1999,PASSENGER CAR,,,,,Sedan/Saloon,4,,3800.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:31.053,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GMPTG Flint,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4CW52K*X4******,,665.975513192262,9,2
8516,33,116,1-33-2017-116-10,10,1,1G4CW54K1441,1G4,GENERAL MOTORS LLC,GM,,BUICK,Park Avenue,2004,PASSENGER CAR,,,,,Sedan/Saloon,4,L36,3800.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:31.240,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GMPTG Flint,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4CW54K*44******,,1675.6554078909,12,2
8694,16,87,1-16-2017-087-02,2,2,1G4CW54K1Y42,1G4,GENERAL MOTORS LLC,GM,,BUICK,Park Avenue,2000,PASSENGER CAR,,,,,Sedan/Saloon,4,L36,3800.0,,ORION,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:31.303,984,NA-GM Corp,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,GMPTG Flint,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,Overhead Valve (OHV),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4CW54K*Y4******,,47.9248120394146,5,2
7176,18,29,1-18-2017-029-06,6,2,1G4GB5ER8CF1,1G4,GENERAL MOTORS LLC,GM,,BUICK,LaCrosse,2012,PASSENGER CAR,Convenience Package FWD,,,,Sedan/Saloon,4,"LUK - ALUM, BAS, Ecotec.",2400.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:32.083,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,Stoichiometric gasoline direct injection (SGDI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4GB5ER*CF******,Direct,1868.06986050596,6,2
6410,15,8,1-15-2017-008-03,3,1,1G4GB5G34GF2,1G4,GENERAL MOTORS LLC,GM,,BUICK,LaCrosse,2016,PASSENGER CAR,Leather Group,,,,Sedan/Saloon,4,"LFX - SIDI, VVT, E85 MAX, ALUM GM",3600.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:32.430,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,Stoichiometric gasoline direct injection (SGDI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st & 2nd Rows,All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4GB5G3*GF******,Direct,464.128020168837,1,2
8612,19,128,1-19-2017-128-02,2,1,1G4GB5G35GF1,1G4,GENERAL MOTORS LLC,GM,,BUICK,LaCrosse,2016,PASSENGER CAR,Leather Group,,,,Sedan/Saloon,4,"LFX - SIDI, VVT, E85 MAX, ALUM GM",3600.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:32.507,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,Gasoline,,Stoichiometric gasoline direct injection (SGDI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st & 2nd Rows,All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4GB5G3*GF******,Direct,102.089013427492,9,2
7643,23,73,1-23-2017-073-05,5,1,1G4GC5EC1BF3,1G4,GENERAL MOTORS LLC,GM,,BUICK,LaCrosse,2011,PASSENGER CAR,CXL,,,,Sedan/Saloon,4,LAF,2400.0,,FAIRFAX,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:32.943,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4GC5EC*BF******,Direct,68.4773923035499,5,2
8411,28,60,1-28-2017-060-06,6,1,1G4GD5EG5AF1,1g4,GENERAL MOTORS LLC,GM,,BUICK,LaCrosse,2010,PASSENGER CAR,CXL,,,,Sedan/Saloon,4,LF1,3000,,FAIRFAX II,KANSAS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:33.600,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,AWD/All Wheel Drive,,,,,,,,,,GM,,6,,Gasoline,,,,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),All Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1g4gd5eg*af******,Direct,183.164933711255,3,2
7918,15,69,1-15-2017-069-02,2,2,1G4HD57119U1,1G4,GENERAL MOTORS LLC,GM,,BUICK,Lucerne,2009,PASSENGER CAR,CXL,,,,Sedan/Saloon,4,LZ9,3900.0,,HAMTRAMCK,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:34.523,984,,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4HD571*9U******,Direct,24.2866475873863,1,2
6314,18,6,1-18-2017-006-10,10,1,1G4HD57267U1,1G4,GENERAL MOTORS LLC,GM,,BUICK,Lucerne,2007,PASSENGER CAR,CXL,,,,Sedan/Saloon,4,L26,3800.0,,DETROIT HAMTRAMCK,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:13:01:34.833,984,GMNA,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,6,,,,Sequential Fuel Injection (SFI),V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st Row (Driver & Passenger),,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1G4HD572*7U******,,9018.03222861973,6,2
